C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_41_496.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_41_496.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_41_496.jpg,0,0.5523557,0,20.0335,-176.0044,1.678318,-95.16889
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_41_564.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_41_564.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_41_564.jpg,0,0.3483006,0,20.30064,-175.9136,1.678256,-95.89003
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_41_631.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_41_631.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_41_631.jpg,0,0.1640543,0,20.60951,-175.8448,1.678185,-96.43577
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_41_704.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_41_704.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_41_704.jpg,-0.1,0,0,20.51432,-175.752,1.678087,-97.16011
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_41_775.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_41_775.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_41_775.jpg,-0.25,0,0,20.04601,-175.6745,1.678057,-97.6965
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_41_846.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_41_846.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_41_846.jpg,-0.2373488,0,0,19.82477,-175.5481,1.678073,-98.40293
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_41_917.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_41_917.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_41_917.jpg,-0.05889939,0,0,20.04452,-175.4441,1.678112,-98.92837
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_41_989.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_41_989.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_41_989.jpg,0,0.0344375,0,19.88247,-175.3087,1.678163,-99.62222
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_42_060.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_42_060.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_42_060.jpg,0,0.2276319,0,19.50191,-175.2092,1.678206,-100.1388
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_42_130.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_42_130.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_42_130.jpg,0,0.4631076,0,19.71491,-175.0759,1.678252,-100.8332
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_42_201.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_42_201.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_42_201.jpg,0,0.3830986,0,20.03851,-174.9407,1.678253,-101.5378
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_42_268.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_42_268.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_42_268.jpg,0,0.2006524,0,20.39021,-174.8381,1.678222,-102.0719
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_42_342.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_42_342.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_42_342.jpg,-0.2,0,0,20.30597,-174.6954,1.678169,-102.7803
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_42_413.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_42_413.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_42_413.jpg,-0.3907181,0,0,19.82601,-174.5749,1.678148,-103.3025
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_42_485.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_42_485.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_42_485.jpg,-0.1576364,0,0,19.61458,-174.3934,1.678161,-103.9887
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_42_559.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_42_559.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_42_559.jpg,0,0,0,19.84398,-174.2542,1.678195,-104.5003
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_42_631.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_42_631.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_42_631.jpg,0,0,0,19.69015,-174.0734,1.678251,-105.1761
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_42_703.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_42_703.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_42_703.jpg,0,0.131196,0,19.56121,-173.8952,1.678309,-105.8469
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_42_775.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_42_775.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_42_775.jpg,0,0.326505,0,19.24655,-173.7622,1.678338,-106.3481
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_42_846.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_42_846.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_42_846.jpg,0,0.2862761,0,19.47245,-173.5827,1.678346,-107.0241
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_42_917.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_42_917.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_42_917.jpg,-0.05,0.1083017,0,19.81555,-173.4466,1.678338,-107.5348
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_42_990.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_42_990.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_42_990.jpg,-0.25,0,0,19.66319,-173.2567,1.678321,-108.208
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_43_061.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_43_061.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_43_061.jpg,-0.4,0,0,19.13716,-173.0995,1.678322,-108.7016
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_43_133.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_43_133.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_43_133.jpg,-0.4148346,0,0,18.85679,-172.8602,1.678348,-109.3433
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_43_203.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_43_203.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_43_203.jpg,-0.1844706,0,0,18.68919,-172.5999,1.67841,-109.9696
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_43_276.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_43_276.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_43_276.jpg,-0.003856955,0,0,19.00307,-172.4031,1.678465,-110.4368
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_43_347.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_43_347.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_43_347.jpg,0,0.1364277,0,18.87438,-172.1479,1.67853,-111.0548
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_43_419.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_43_419.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_43_419.jpg,0,0.3158137,0,18.51187,-171.9589,1.678571,-111.5167
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_43_493.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_43_493.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_43_493.jpg,0,0.3994588,0,18.81621,-171.704,1.678598,-112.1414
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_43_564.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_43_564.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_43_564.jpg,0,0.1622957,0,18.90861,-171.4465,1.678577,-112.7725
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_43_635.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_43_635.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_43_635.jpg,0,0,0,19.2141,-171.2528,1.678549,-113.2472
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_43_708.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_43_708.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_43_708.jpg,-0.1,0,0,19.07395,-170.9958,1.678526,-113.8732
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_43_779.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_43_779.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_43_779.jpg,-0.25,0,0,18.49492,-170.7978,1.67853,-114.3337
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_43_850.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_43_850.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_43_850.jpg,-0.45,0,0,18.26925,-170.5129,1.678565,-114.9338
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_43_921.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_43_921.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_43_921.jpg,-0.6091351,0,0,18.4922,-170.2778,1.678598,-115.3684
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_43_993.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_43_993.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_43_993.jpg,-0.3801745,0,0,18.34467,-169.9406,1.678663,-115.9232
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_44_064.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_44_064.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_44_064.jpg,-0.146077,0,0,18.20366,-169.5923,1.678733,-116.4651
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_44_134.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_44_134.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_44_134.jpg,0,0.1760779,0,17.67045,-169.3348,1.678777,-116.8678
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_44_207.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_44_207.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_44_207.jpg,0,0.2499511,0,17.80544,-168.9942,1.678823,-117.412
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_44_277.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_44_277.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_44_277.jpg,0,0.07824222,0,18.23788,-168.7382,1.678854,-117.8242
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_44_347.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_44_347.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_44_347.jpg,-0.2,0,0,18.11416,-168.3954,1.678867,-118.3661
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_44_417.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_44_417.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_44_417.jpg,-0.2625255,0,0,17.46587,-168.1313,1.678874,-118.76
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_44_489.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_44_489.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_44_489.jpg,-0.0335812,0,0,17.32279,-167.7714,1.6789,-119.2779
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_44_560.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_44_560.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_44_560.jpg,0,0,0,17.73346,-167.5036,1.678931,-119.6665
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_44_630.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_44_630.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_44_630.jpg,0,0,0,17.5916,-167.1526,1.678977,-120.1796
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_44_701.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_44_701.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_44_701.jpg,0.05,0,0,16.95417,-166.8934,1.679011,-120.5601
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_44_771.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_44_771.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_44_771.jpg,0.25,0,0,16.80104,-166.5569,1.67906,-121.0716
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_44_843.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_44_843.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_44_843.jpg,0.45,0,0,16.59638,-166.2451,1.679113,-121.5904
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_44_913.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_44_913.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_44_913.jpg,0.648623,0,0,16.86699,-166.0338,1.679159,-121.9879
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_44_983.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_44_983.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_44_983.jpg,0.4218294,0,0,16.7358,-165.7843,1.679224,-122.5235
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_45_052.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_45_052.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_45_052.jpg,0.2301891,0,0,16.11426,-165.609,1.679264,-122.9245
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_45_124.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_45_124.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_45_124.jpg,0,0,0,15.98307,-165.3742,1.679287,-123.4578
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_45_194.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_45_194.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_45_194.jpg,0,0,0,16.40435,-165.1932,1.679315,-123.8545
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_45_263.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_45_263.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_45_263.jpg,0,0.07873168,0,16.28026,-164.9514,1.679358,-124.3754
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_45_332.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_45_332.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_45_332.jpg,0,0.269001,0,15.76429,-164.7707,1.679389,-124.7621
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_45_400.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_45_400.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_45_400.jpg,0,0.4518943,0,16.41629,-164.5863,1.679415,-125.1556
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_45_469.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_45_469.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_45_469.jpg,-0.15,0.4580913,0,16.73997,-164.3339,1.679387,-125.6862
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_45_540.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_45_540.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_45_540.jpg,-0.3,0.267219,0,16.44224,-164.1326,1.67934,-126.0837
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_45_610.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_45_610.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_45_610.jpg,-0.5000001,0.04307189,0,16.39525,-163.8402,1.67941,-126.6035
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_45_679.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_45_679.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_45_679.jpg,-0.6500001,0,0,16.67788,-163.6005,1.67951,-126.9783
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_45_748.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_45_748.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_45_748.jpg,-0.5269365,0,0,16.51324,-163.2571,1.679558,-127.4497
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_45_818.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_45_818.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_45_818.jpg,-0.3379849,0,0,15.90043,-162.9911,1.679544,-127.7898
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_45_887.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_45_887.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_45_887.jpg,-0.09626716,0.07119337,0,15.79186,-162.6342,1.679525,-128.2414
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_45_957.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_45_957.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_45_957.jpg,0,0.2434179,0,16.25715,-162.3709,1.679551,-128.5835
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_46_026.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_46_026.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_46_026.jpg,0,0.4880508,0,16.47964,-162.0239,1.679606,-129.0448
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_46_095.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_46_095.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_46_095.jpg,0,0.6725377,0,16.48489,-161.7611,1.679652,-129.3974
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_46_163.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_46_163.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_46_163.jpg,-0.2,0.4448302,0,16.79075,-161.3967,1.679667,-129.8776
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_46_232.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_46_232.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_46_232.jpg,-0.35,0.2555749,0,17.28548,-161.1082,1.679563,-130.2352
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_46_301.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_46_301.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_46_301.jpg,-0.5000001,0.0712827,0,16.82422,-160.8082,1.67934,-130.5785
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_46_370.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_46_370.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_46_370.jpg,-0.3352412,0,0,16.61392,-160.3891,1.679202,-131.0157
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_46_441.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_46_441.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_46_441.jpg,-0.1436919,0,0,17.04548,-160.0695,1.679244,-131.3374
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_46_510.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_46_510.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_46_510.jpg,0,0.1517377,0,16.91637,-159.6515,1.67941,-131.7641
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_46_580.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_46_580.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_46_580.jpg,0,0.3442542,0,16.52571,-159.3424,1.679566,-132.0854
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_46_651.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_46_651.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_46_651.jpg,0,0.5781616,0,16.91402,-158.9241,1.679757,-132.5235
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_46_720.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_46_720.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_46_720.jpg,0,0.7683831,0,17.61241,-158.6027,1.679885,-132.8609
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_46_792.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_46_792.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_46_792.jpg,0,0.802197,0,18.27514,-158.1612,1.679989,-133.3244
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_46_862.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_46_862.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_46_862.jpg,0,0.6272178,0,18.42561,-157.8209,1.680027,-133.6816
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_46_931.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_46_931.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_46_931.jpg,-0.2,0.3767837,0,18.71642,-157.353,1.680102,-134.1631
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_001.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_001.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_001.jpg,-0.35,0.2064954,0,19.07108,-156.9879,1.680143,-134.5172
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_071.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_071.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_071.jpg,-0.5500001,0,0,18.9006,-156.483,1.680022,-134.9625
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_144.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_144.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_144.jpg,-0.4799022,0,0,18.7085,-155.9565,1.679619,-135.3681
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_216.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_216.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_216.jpg,-0.3000862,0,0,18.15792,-155.5556,1.67919,-135.6534
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_283.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_283.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_283.jpg,-0.06282579,0,0,18.01145,-155.0189,1.678852,-136.0277
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_350.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_350.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_350.jpg,0,0.1845365,0,18.38831,-154.6197,1.678776,-136.3111
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_418.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_418.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_418.jpg,0,0.3705693,0,18.06082,-154.2244,1.678708,-136.5952
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_489.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_489.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_489.jpg,0,0.247182,0,18.2774,-153.6908,1.678707,-136.9811
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_556.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_556.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_556.jpg,0,0.08349732,0,18.69165,-153.2879,1.678742,-137.2731
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_626.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_626.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_626.jpg,-0.15,0,0,18.5748,-152.7534,1.678769,-137.6568
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_694.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_694.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_694.jpg,-0.3,0,0,17.95514,-152.3514,1.678781,-137.932
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_763.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_763.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_763.jpg,-0.5000001,0,0,17.72861,-151.8041,1.678815,-138.274
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_831.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_831.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_831.jpg,-0.3917889,0,0,18.0556,-151.3843,1.678879,-138.5083
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_900.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_900.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_900.jpg,-0.2081935,0,0,17.44398,-150.9661,1.678926,-138.7299
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_47_970.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_47_970.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_47_970.jpg,0,0.166443,0,17.35705,-150.4091,1.678977,-139.0246
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_48_041.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_48_041.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_48_041.jpg,0,0.3565167,0,17.8906,-149.9913,1.679009,-139.2506
C:\self-driving-lab\data\IMG\center_2018_11_01_13_42_48_111.jpg,C:\self-driving-lab\data\IMG\left_2018_11_01_13_42_48_111.jpg,C:\self-driving-lab\data\IMG\right_2018_11_01_13_42_48_111.jpg,0,0.5836762,0,18.18501,-149.4307,1.679023,-139.5569
